store,country,lang,reviewId,date,userName,rating,appVersion,thumbsUp,title,text,replyDate,replyText,url
App Store,in,,9290599370,2022-11-15T02:30:02Z,Vineetao,1,,0,Not able to join yoga sessions despite paying,"Hi
Although the app may be quite useful but i am not able to join the yoga sessions despite being an active member! I have messaged and emailed them many times but hardly received any reply! I was asked to update the app once which i did but still couldnt join! There customer service is pathetic! I might change my rating if I receive support from them regarding the issue!",,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,8700048971,2022-05-23T13:02:36Z,Pri-ya-nka,1,,0,Nice app in pregnancy journey,I started using this app in my fourth month of pregnancy. I started with yoga and then started using other features also. Whatsapp group of other fellow mommies also help you a lot. Recommended.,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,8412578455,2022-03-02T14:28:47Z,dmax176,1,,0,Not able to log in through iPhone,"I am not able to log in through my gmail or Apple ID. It opens an error page when it try to log in.
Please fix this issue",,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,8383549384,2022-02-22T09:46:05Z,Dhivfit,1,,0,App is only for HINDI speaking ppl,"I subscribed with the intention to gain some insights about parenting. But the doctors and the content of rhymes, songs are all Hindi. Totally disappointed",,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,7313091687,2021-05-08T14:57:51Z,anki789,1,,0,Not able to sign In,Difficulty for signing In from google & Apple ID too,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,6506562984,2020-10-06T13:13:15Z,plg ghyo gdhu,1,,0,Never answered Queries,highly disappointed.,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,6116773852,2020-06-24T16:03:26Z,IndhuA,1,,0,Worst app,None of the article loads,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,11922644484,2024-11-07T13:24:20Z,Alka_K,2,,1,App crashing,App suddenly stopped working and crashes everytime we try to open it,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,11476098170,2024-07-10T09:26:08Z,P. Dutta,2,,0,Not useful,Not useful for those who have lower lying placenta or any other health issues,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,9993104234,2023-06-03T01:09:04Z,Sbsb95,2,,0,Pathetic App,"Pathetic App. Not suitable for a working professional or international users.  Too much spamming and unprofessional systems. 

- the yoga sessions start late/get canceled. The internet quality of sessions is poor and so is the content - very slow & disorganised 

- you’ll be added to atleast 10 WhatsApp groups: one with dietician, one with yoga instructor, one with health care manager,  one with everyone together, one with all other mums(no privacy) 

You’ll have no idea which group does what. Coaches can message you individually or on group. I have atleast 20+ imum chats on my WhatsApp. 

No way someone can manage all that. Also, most of the content is junk/forwarded messages. 

- the QnA section is good for trivial questions. Any deep or technical question they share generic answers. They have no clue what 
we are talking about. 

Good only if you have almost 0 knowledge of nutrition/exercises and want some guidance in pregnancy. Personally I feel we have access to much better content in today’s era.",,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,9651518720,2023-02-24T20:31:17Z,N!d.s.,2,,0,View from page removed for non paid subscribers without information,View from page removed without prior information for non paid subscribers,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,9639485317,2023-02-21T07:22:26Z,evolved8888,2,,0,GGN,Hhfg,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,8213807040,2022-01-07T11:10:55Z,#gaurika,2,,1,Not happy,Not able to use the app properly even after taking the subscription trying from last one week,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,7361223772,2021-05-19T14:49:32Z,AppySh,2,,0,It has bugs,I logged in as an explorer. App is showing 11 weeks pregnant. It’s not even allowing me to change it or change the type of profile I would like to visit.,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,10980825783,2024-02-26T06:53:34Z,Mamta1915,3,,0,Renewing a membership can be improved,"All features are good except renewing a membership, like almost all the apps these days support either auto renewal or they suggest plans based on duration/offers one can go for. But for iMumz this process is manual that someone from their team will call and brief about the offers or membership duration and other details one want to go for. 

Why so ? Most of us are self sufficient to do that on our own, and if one needs help with that, they should be able to choose the help option on their own. 

I think this renewing things have scope of improvement and can be done by the end user itself",,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,10198287513,2023-07-30T06:06:01Z,aher shraddha,3,,0,"After payment done,no response","Hi team,
I have done payment on 29th July around 10 am after that posted so many messages to who ever contacted me but no response firstly she said it will get activated till evening but still wait for next process 
After payment is done from customer side,no response from team 
Pls check and resolve my issue",,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,9936903254,2023-05-17T17:10:12Z,uma_l,3,,0,The app isn’t opening,The app isn’t opening,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,13693970052,2026-01-30T18:58:25Z,AnkitaIvaan,4,,0,Knowledge is wisdom,Quite helpful throughout,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,13684193686,2026-01-28T06:29:39Z,Manoj Kaliyaperumal,4,,0,Good guide,"Actually good guide till wk 39 after that it has bug, also in parenting  mode after entering birth date it takes a 1 month old instead of days.",,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,12239776767,2025-01-28T05:46:08Z,Dr shravya marla,4,,6,Just another money making app with poor service,I’m a doctor o thought this app will be good for my pregnancy journey so I downloaded it at 23 weeks 6 days there executive gives me a quote of 11 k yesterday for entire pregnancy for which I agree and pay . I didn’t get the access for whole day . Next day when I open my app is still not activated and now they are selling for 8 k … when asked about the person concerned says I’m just an employee and sends me the company mail and ask me to talk to them on mail…. What is this nonsense…very unprofessional and my app is still not yet activated as I’m writing the review,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,10769773341,2024-01-01T07:27:04Z,MAVD30,4,,0,All in one platform,Great initiative!! Here you get all 3 yoga nutrition and support at one place..I feel more confident since I have joined IMumz and I recommend it to my friends as well.,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,10753453048,2023-12-28T05:12:15Z,palakzabak,4,,0,One stop for moms to be,The app has everything you ll need during pregnancy..!! Thank you for the wonderful experience,,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,10718043530,2023-12-19T15:30:04Z,Trips1605,4,,0,Guide for expecting and new parents,"I thoroughly enjoyed my pregnancy period with the help of iMumz team. Lots of knowledge, support and weekly sessions are fun. Expert yoga trainers, Ayurvedic Dr. Support along with nutritionists are wholesome package making life worry free during pregnancy stage.
I am also using Parental coach now which is helping me understand baby’s overall growth and keeping me prepared for upcoming changes.",,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,9617704681,2023-02-14T18:59:00Z,sireesha Sunkara,4,,0,Boon for pregnant women,"Very good app for pregnant ladies..imumz has been of great help to me during my pregnancy days..yoga, ragas, all other activities were very helpful and ask a query section is very useful",,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,in,,14394006609,2026-08-06T07:41:29Z,Kulkz,5,,0,Best Friend during pregnancy,"This team has supported us throughout our pregnancy journey for exercising food intake medical help and guidance, totally recommended for new parents and who requires extra guidance for healthier pregnancy.",,,https://apps.apple.com/in/app/id1475227129?see-all=reviews
App Store,us,,9964595460,2023-05-25T17:40:31Z,App Reviewer 0,1,,0,Not good app for maternity.,"I liked the content on the blog but the app itself is not good. Other than that they are asking for money for the program. Approx 2500 Rs. Which is waste. I am happy with my other app which provides lots of information and regular update on weekly changes and things to do. And they don't charge any money. 

Not recommend.",,,https://apps.apple.com/us/app/id1475227129?see-all=reviews
App Store,us,,9489998357,2023-01-09T22:28:53Z,Imumz User,2,,0,Not Good in answering queries,"In Ask question area, doctors don’t reply to queries. Imum app shows doctors will respond with in 2 hrs except sunday which is not true at all. They reply to random queries not to all that is very annoying.",,,https://apps.apple.com/us/app/id1475227129?see-all=reviews
App Store,us,,13200082390,2025-09-29T12:09:13Z,Ablcqpmz,4,,0,Show time in the app based on the user’s location,"The yoga sessions don’t clarify if they are in India time or the user’s local time incase they are located in a different timezone. It’s very confusing. 

If a 5pm session is happening right now and the user is allowed to join it, why does a 6pm session show a banner that it will happen in 8 hours? Different components are referencing different timezones, one is using user’s location and the other is using hard coded times. Never thought joining a simple class would be this complicated in a time when remote fitness classes are so common.",,,https://apps.apple.com/us/app/id1475227129?see-all=reviews
App Store,us,,12136494971,2025-01-02T18:09:25Z,tfidf,5,,0,Love their yoga programs,"The app has everything the expected mother needs from the live yoga to meditation, personal nutritionalist",,,https://apps.apple.com/us/app/id1475227129?see-all=reviews
App Store,us,,11586805509,2024-08-08T15:25:12Z,Riddhi Yari,5,,0,Love it 🥰,Amazing and must need for every working busy new moms who wants the best for their little one ❤️refreshing and best support system through your beautiful journey,,,https://apps.apple.com/us/app/id1475227129?see-all=reviews
App Store,us,,8995012882,2022-08-19T14:50:20Z,Vinodhini L,5,,0,Amazing app for pregnancy!!!!,Amazed to get all the information and very knowledgeable. Always get exact information on what to do on every stage of pregnancy journey. Very much helpful for first time moms who has no idea and looking for a place to learn how to make their pregnancy journey wonderful.,,,https://apps.apple.com/us/app/id1475227129?see-all=reviews
App Store,ae,,9339366177,2022-11-28T20:51:55Z,bansii paun,2,,0,False promises,"App it self shows that issues will solve within 15 minutes 
If u have any problem you can ask a question and doctor will reply 
But since I downloaded this app doctor replies after 12 to 14 hrs but this time I ask questions and waiting for reply since 2 days but still didn’t get the reply 
I suggested this app to so many friends just because of this Benefit of asking questions directly to doctor but it’s totally not fair with paid members if doctors are not available.",,,https://apps.apple.com/ae/app/id1475227129?see-all=reviews
App Store,gb,,7237480969,2021-04-18T19:58:36Z,Deeptthi,5,,0,Best App for to be and new mums,"I have been using iMumz app for a few days now and I am totally hooked on to it. The team makes fantastic efforts to bring out the best content possible. They arrange yoga sessions thrice a week and arrange special knowledge sessions on weekends. In addition to that the team also arranges 'Ask me anything' sessions with doctors. All this interaction with world class professionals makes me feel that my baby and I are in good hands. In addition to all these, the app has great music, bonding exercises and amazing recipes. This app keeps me occupied and constantly gives positive reinforcement to bond with my baby. I gained a lot of knowledge and insights about pregnancy from this app and am happily enjoying this phase, thanks to iMumz. I highly recommend this app to any one who is trying to conceive or currently pregnant or anyone who has recently become a mom. You wouldn't find a better app or support than this.",,,https://apps.apple.com/gb/app/id1475227129?see-all=reviews
App Store,au,,9897704422,2023-05-06T07:14:42Z,ramneekminj,1,,0,Lost its essence,"The app has steered away from its USP from when it launched. It was supposed to be a learning resource for all mothers in india but lately I’ve noticed greedy tactics to milk money out of every feature. 
- Live sessions have stopped
- There’s been push for people to get onto a premium plan
- Yoga sessions have stopped",,,https://apps.apple.com/au/app/id1475227129?see-all=reviews
App Store,au,,9456568352,2022-12-31T23:04:51Z,vrindsss,1,,0,App issue,Issue is with the app and it is not always on when video is still playing. Screen get locked within seconds even when video  / music / yoga is being played,,,https://apps.apple.com/au/app/id1475227129?see-all=reviews
App Store,au,,9408394831,2022-12-18T07:08:05Z,arzh216,1,,0,Can’t join webinars,I can’t join webinars at all. It crashes. My wife’s phone also does the same thing.,,,https://apps.apple.com/au/app/id1475227129?see-all=reviews
