store,country,lang,reviewId,date,userName,rating,appVersion,thumbsUp,title,text,replyDate,replyText,url
Play,in,en,bd6b8bf4-bcbb-4f15-9299-93631fe2c35a,2026-04-16T16:37:36.640Z,lavanya sruthi,5,6.0.4,0,,nice,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=bd6b8bf4-bcbb-4f15-9299-93631fe2c35a
Play,in,en,b2dcc508-d30b-4341-9aa5-c0275402cea6,2026-04-15T16:19:55.346Z,Santosh Yannawar,5,5.0.9,1,,best app all tracking same to same with my baby weight as well very useful and informative app.,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=b2dcc508-d30b-4341-9aa5-c0275402cea6
Play,in,en,a7e63572-73c0-4875-9878-a5caf2441726,2026-04-14T12:37:28.858Z,Nancy Jaiswal,5,6.0.4,2,,Underrated app. But very useful throughout the pregnancy and early child management.,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=a7e63572-73c0-4875-9878-a5caf2441726
Play,in,en,0188b7a4-3af6-4f09-9576-fb26bb95f085,2026-04-12T09:02:19.974Z,kavita jakhad,5,6.0.4,0,,excellent app for pregnant women,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=0188b7a4-3af6-4f09-9576-fb26bb95f085
Play,in,en,f26e1f0f-ba3f-47cf-8371-a4e7535e5569,2026-04-11T19:48:45.658Z,Nikhil khandelwal,5,6.0.4,0,,Loving the app.,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=f26e1f0f-ba3f-47cf-8371-a4e7535e5569
Play,in,en,3f908ca6-6f05-4e6b-b8b4-11f22f8b2d75,2026-04-08T06:33:12.261Z,Payal Mehta,1,6.0.2,0,,Your app is for your webinar marketing only .,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=3f908ca6-6f05-4e6b-b8b4-11f22f8b2d75
Play,in,en,c04a2662-4550-46f5-905a-4c4d8159d559,2026-04-07T09:50:49.790Z,Roopesh BKP,5,,0,,Very Helpful App for New born baby,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=c04a2662-4550-46f5-905a-4c4d8159d559
Play,in,en,ca033cbc-66bb-4cbc-a929-d86e0a0ab2fa,2026-03-29T15:20:57.367Z,Vidyalakshmi S,5,5.0.5,1,,good app,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=ca033cbc-66bb-4cbc-a929-d86e0a0ab2fa
Play,in,en,46cd0349-0cab-4a17-b5a7-3d57be64abc0,2026-03-28T04:56:39.146Z,Sharma Yamini,1,6.0.2,0,,worst app,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=46cd0349-0cab-4a17-b5a7-3d57be64abc0
Play,in,en,d75a4eba-03dc-4a48-a286-3f3bd7f2143a,2026-03-24T04:25:53.210Z,Darshan R m,1,6.0.2,0,,so much of glitch. app stops on its own,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=d75a4eba-03dc-4a48-a286-3f3bd7f2143a
Play,in,en,df7e65ae-0827-43b0-9481-690464465fbc,2026-03-17T01:13:17.626Z,khushaboo verma,5,6.0.2,0,,good app,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=df7e65ae-0827-43b0-9481-690464465fbc
Play,in,en,72e61088-bf42-49fd-b57e-84edd05b53ed,2026-03-16T00:46:20.114Z,Rashmi Irabatti,5,6.0.2,0,,unbelievable and amazing app,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=72e61088-bf42-49fd-b57e-84edd05b53ed
Play,in,en,81c3f8a0-f066-484d-b2e5-07e72098c299,2026-03-13T09:07:53.807Z,Rinshu suman,5,6.0.0,0,,nice app,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=81c3f8a0-f066-484d-b2e5-07e72098c299
Play,in,en,62fca830-00f4-47de-8fa7-a5d286a2c41e,2026-03-11T01:57:39.667Z,Vaishali Khedkar,5,,0,,deit should be visible in deit section for easy understand,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=62fca830-00f4-47de-8fa7-a5d286a2c41e
Play,in,en,d1621789-71b9-4b72-881f-1055b4139c90,2026-03-07T23:37:02.225Z,Saiman Saim,5,5.0.9,0,,nice app good sport mother and baby tips very helpfull,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=d1621789-71b9-4b72-881f-1055b4139c90
Play,in,en,04ac8fce-f04d-4562-b881-1bd6015c5a0f,2026-02-23T05:42:03.535Z,n r,1,5.0.9,0,,this app in english language not in hindi,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=04ac8fce-f04d-4562-b881-1bd6015c5a0f
Play,in,en,08c2bb9b-d183-4d24-af14-7b3093f5fc64,2026-02-23T02:37:58.962Z,Subhasmita Mukhi,5,5.0.9,0,,good,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=08c2bb9b-d183-4d24-af14-7b3093f5fc64
Play,in,en,ef84c44d-71e0-4ba3-9620-78693a9dab34,2026-02-22T18:07:14.694Z,Alkesh Patel,1,5.0.9,6,,"I also tried to join basic program but I can't join, there's no one to help customers",,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=ef84c44d-71e0-4ba3-9620-78693a9dab34
Play,in,en,7a9643fc-afdd-4845-850a-009c58ac3c78,2026-02-19T10:38:16.823Z,Senthil Senthil,5,5.0.5,0,,thank you so much imumz app during my pregnancy its helping so many ways now god blessed with girl baby and once again thankyou so much,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=7a9643fc-afdd-4845-850a-009c58ac3c78
Play,in,en,2ce6f45e-1440-442d-b071-c99dfa70972b,2026-02-06T09:10:41.370Z,Manisha Sohi Basatia,5,5.0.9,8,,"Very less Ads, Very informative",,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=2ce6f45e-1440-442d-b071-c99dfa70972b
Play,in,en,fb2d43b9-eb14-4a46-b034-fdf234d74387,2026-02-05T02:19:26.700Z,Nivesh Kumar,1,5.0.6,0,,2 कौड़ी का एप्लिकेशन,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=fb2d43b9-eb14-4a46-b034-fdf234d74387
Play,in,en,54eba089-5d1a-44cb-a9dd-3400bb11cbb6,2026-02-04T05:25:05.790Z,MOHAMMED RIHANA,1,,0,,i using this app good but the they show some plan to access it they not open to amount I want to access the plan,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=54eba089-5d1a-44cb-a9dd-3400bb11cbb6
Play,in,en,98b66db8-13ee-4d6c-a947-e57cd5dd7cc5,2026-01-22T19:06:22.800Z,Shinde anand,5,5.0.7,0,,wonderful,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=98b66db8-13ee-4d6c-a947-e57cd5dd7cc5
Play,in,en,a31de57c-c114-4b78-a044-fde19c1423e8,2026-01-22T18:40:02.705Z,allabakashammu shaik,5,5.0.7,0,,awesome app for parents,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=a31de57c-c114-4b78-a044-fde19c1423e8
Play,in,en,650192d9-f348-4d14-b8fd-986414bd6ec4,2026-01-22T04:47:58.613Z,Manoj Ghodke,5,5.0.7,0,,Best for Pregnancy Describe,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=650192d9-f348-4d14-b8fd-986414bd6ec4
Play,in,en,518b1458-6483-4919-ae29-315f15d937e6,2026-01-18T17:35:25.820Z,Ayushi Zawar,5,3.5.1,0,,very very important to all mother,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=518b1458-6483-4919-ae29-315f15d937e6
Play,in,en,e28fd41f-4318-46fc-8ec5-74df26bb38d6,2026-01-15T17:55:58.802Z,Hari Priya Vijaya,4,5.0.7,0,,in the year 2022 there was a daily tip from the App but now it is not there ..we kindly request you to place it agin,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=e28fd41f-4318-46fc-8ec5-74df26bb38d6
Play,in,en,803fa103-34bc-412b-9d78-46771e9d1c19,2025-12-22T17:35:16.785Z,Prachi Sarangdhar,5,5.0.6,5,,"iMumz is a wonderful and very helpful app for mothers. It provides reliable guidance, useful tips, and a supportive platform for every stage of motherhood. The app is easy to use, informative, and thoughtfully designed to meet the real needs of moms. It feels like a trusted companion, offering encouragement, expert advice, and practical solutions all in one place. Highly recommended for every mother looking for support, knowledge, and confidence on her motherhood journey. 🌸",,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=803fa103-34bc-412b-9d78-46771e9d1c19
Play,in,en,ebaf8748-6d5e-4c10-8a30-5cc1936de98d,2025-12-21T00:53:28.856Z,Veerpal Kaur,5,5.0.6,2,,it's a very useful app for mothers and also for babies..all the information given by it is real and appropriately processes 👍👍,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=ebaf8748-6d5e-4c10-8a30-5cc1936de98d
Play,in,en,8dec2eb8-be94-4d16-8e61-a365bdfea04e,2025-12-10T07:59:58.770Z,Vishal Nisot,1,5.0.6,0,,सबसे घटिया ऐप है कोई भी इंस्टॉल ना करें,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=8dec2eb8-be94-4d16-8e61-a365bdfea04e
Play,in,en,dd324fd8-7a55-451a-84be-08ef15d85031,2025-12-09T09:19:32.554Z,Sharisa George,2,5.0.6,0,,the ask doctor is paid,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=dd324fd8-7a55-451a-84be-08ef15d85031
Play,in,en,1042ff91-58ba-4638-982f-ba0d909e6306,2025-12-08T12:46:42.930Z,Sanjeev Pandey,5,5.0.6,0,,best app,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=1042ff91-58ba-4638-982f-ba0d909e6306
Play,in,en,30aa84ef-4e46-466c-8fc7-64c6fe29924f,2025-12-02T01:22:34.160Z,Shivani mahi Mahi,1,5.0.5,0,,baby mode there isn't show ing babys days and waight,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=30aa84ef-4e46-466c-8fc7-64c6fe29924f
Play,in,en,d702e6be-13ac-4611-8f78-e45fcdb2e7e0,2025-11-24T08:41:36.650Z,Maanu Khatri,5,5.0.5,0,,Good,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=d702e6be-13ac-4611-8f78-e45fcdb2e7e0
Play,in,en,e1909d6a-39b0-4a47-8eba-a780bf0281c4,2025-11-23T04:37:42.348Z,sree satya,5,5.0.5,0,,very useful app for parenting,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=e1909d6a-39b0-4a47-8eba-a780bf0281c4
Play,in,en,346c0b73-09d6-4bac-8628-78943f7b64ae,2025-11-13T02:08:19.992Z,t s,5,5.0.5,0,,excellent,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=346c0b73-09d6-4bac-8628-78943f7b64ae
Play,in,en,d74e6e61-f50e-4123-8540-ebc4d8504c3e,2025-11-12T07:15:03.880Z,Somi Kumar,5,5.0.5,0,,very good experience with this app,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=d74e6e61-f50e-4123-8540-ebc4d8504c3e
Play,in,en,1e3b952b-167d-4a46-bf30-41f186ccad47,2025-11-11T18:39:38.935Z,Ayesha Saleem,5,5.0.5,0,,accurate and informative aap,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=1e3b952b-167d-4a46-bf30-41f186ccad47
Play,in,en,cc5b0043-8ec5-4857-831f-b99a51dd584a,2025-11-11T01:44:22.927Z,Partha Pratim Jana,5,5.0.2,0,,ok,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=cc5b0043-8ec5-4857-831f-b99a51dd584a
Play,in,en,774d4dc0-a4f3-4726-aba5-8f0eda18f3c2,2025-11-09T09:00:49.348Z,Anusha,5,,0,,Good,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=774d4dc0-a4f3-4726-aba5-8f0eda18f3c2
Play,in,en,dbba8d48-5ee2-45b7-b71a-d1aa1a654465,2025-11-07T20:23:23.212Z,Harshita Chaurasia,1,5.0.2,3,,really worst app I used I paid money no one respond for anything not my question there is no support all thing only recorded no any live class I tried many time to connect but no one respond I applied for refund but no response,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=dbba8d48-5ee2-45b7-b71a-d1aa1a654465
Play,in,en,432b4e51-a8ed-4141-a277-26a54cfcffe0,2025-11-06T08:20:39.331Z,Shweta Mehta,1,5.0.2,0,,i never get a call back . i tried many times dont knowhy they just cant put the link to buy on my own rather than forci.g to talk to no one . their team is so inactive,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=432b4e51-a8ed-4141-a277-26a54cfcffe0
Play,in,en,e648722b-e049-4cc1-b66b-588854f443e5,2025-11-04T09:27:56.970Z,Pinki Rai,5,,0,,"The app was a great help during my 1st pregnancy, specially the yoga sessions.",,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=e648722b-e049-4cc1-b66b-588854f443e5
Play,in,en,ccc3aca7-9ca4-4cac-9b93-27c781bfc181,2025-11-03T06:51:22.948Z,Dr. Khushboo Soni,5,5.0.2,1,,"I am a practicing gynecologist and I followed this app since 5months of my pregnancy and followed all the activity including yoga ,music ,stories telling, sleep music and I lov to share my experience to everyone- this has been amazing journey i had severe backache since beginning of my pregnancy but this yoga,stretching helped me a lot, i was consistent with routine and all my pain rigidity gone even in term pregnancy ...and greatest news was I delivered vaginally a healthy 👶 boy thanks team",,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=ccc3aca7-9ca4-4cac-9b93-27c781bfc181
Play,in,en,fc2523f1-29ed-4767-90a9-d66fcc2b0f6c,2025-11-02T20:27:41.222Z,Yamini Chauhar,1,5.0.2,2,,Not at all helpful. The structure of the program is very generic nothing personalised and they don't offer grabhsanskar classes as advertised. The app itself is not very intuitive and engages the user.,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=fc2523f1-29ed-4767-90a9-d66fcc2b0f6c
Play,in,en,21930b6a-a5e7-4e4e-9eab-c0d3a9bf4c73,2025-11-02T07:47:44.361Z,Gauri Dharne,1,5.0.2,0,,App dosent open many times or takes too long to open,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=21930b6a-a5e7-4e4e-9eab-c0d3a9bf4c73
Play,in,en,26c20b24-bca6-460d-a807-5499dbabcee0,2025-10-27T13:47:30.553Z,Priyanka Suthar Dorawal,5,5.0.2,0,,"Very inspiring nd wonderful journey with iMumz, bcoz pregnancy is spritual experience for every new mom nd also our baby.., love it nd very helpful🙌🏻☺️😊",,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=26c20b24-bca6-460d-a807-5499dbabcee0
Play,in,en,6c01aaa5-b047-4ff0-9e7d-3616127445a3,2025-10-04T09:25:58.334Z,Sudipta Paul,5,5.0.2,0,,Great Community for would be mothers!,,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=6c01aaa5-b047-4ff0-9e7d-3616127445a3
Play,in,en,a9884e6f-0bb8-43de-9ef6-95af8dc522ee,2025-10-04T06:12:09.583Z,PRATIKSHA PATIL,1,5.0.2,4,,"I am unable to join the basic program. I raised the issue on the app, via email but no response. I gave a call on the helpline number and no one picked up. I called on the number provided here for app support and it turned out to be the wrong number. The customer support is zero. no way anyone can reach them",,,https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=a9884e6f-0bb8-43de-9ef6-95af8dc522ee
Play,in,en,5313edf0-f045-40ec-ac2b-3da67f8d5fe6,2025-09-28T22:49:57.889Z,Ranjitha Jagadish,1,5.0.2,0,,I did not find anything exclusive on app so that I pay and learn it. subscription is expensive,2025-09-30T05:57:41.202Z,"We appreciate you taking the time to review us. While we understand that the subscription may seem costly at first glance, it actually covers a full ecosystem of care. iMumz includes personalized trimester plans, expert-led workshops, habit tracking, labor preparation and much more. Thousands of moms have found great value in our programs❤️😊",https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=5313edf0-f045-40ec-ac2b-3da67f8d5fe6
Play,in,en,ac0f2c1e-d941-41aa-9eb6-7294cc410f4c,2025-09-20T15:08:40.115Z,Sheetal Sheth,5,,0,,"The best thing I did during my pregnancy journey is to follow iMumz app. very much grateful to the team of experts. You are the best iMumz, keep rocking. All the best wishes to you all and more power to you.",2025-09-23T09:53:33.855Z,"Wow, thank you Sheetal 🌟We are so happy to hear that iMumz made a difference in your pregnancy journey. It’s moms like you who inspire us to keep growing and giving our best every day 🌷 More strength and love to you, mama! Keep shining 🌼",https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=ac0f2c1e-d941-41aa-9eb6-7294cc410f4c
Play,in,en,0e98004e-07b2-4ec1-98a1-b794e726fa5f,2025-09-18T14:35:50.995Z,Vivek Oswal,1,,0,,Even after paying have not received live yoga classes. No proper support in backend.,2025-09-19T10:22:38.409Z,"Thank you for your feedback Vivek. As discussed, we would like to clarify that live yoga sessions are no longer included under the Standard Plan, as the plan has been discontinued. We truly value your time with iMumz and hope you continue benefiting from the other rich resources, activities, and wellness content available in the app😊",https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=0e98004e-07b2-4ec1-98a1-b794e726fa5f
Play,in,en,9c4107f0-9b1d-4779-ab47-34b2b8b6d29e,2025-09-14T08:55:26.512Z,Priyanka Tripathi,5,4.0.9,3,,Nice and accurate. It helped my journey become safe and joyful.,2025-09-19T09:58:51.725Z,"Thank you for your kind feedback Priyanka❤️ It’s wonderful to hear that iMumz contributed positively to your pregnancy journey 😊We are committed to supporting you every step of the way 🌸
",https://play.google.com/store/apps/details?id=com.pruoo.pruoo_app&reviewId=9c4107f0-9b1d-4779-ab47-34b2b8b6d29e
