This scan turns an abstract idea into a real, beating heartbeat - and confirms your due date, which shapes every milestone ahead. Knowing what happens removes the nervousness of the unknown.	यह scan एक अनजानी-सी बात को असली, धड़कते दिल में बदल देता है — और आपकी due date पक्की करता है, जिस पर आगे का हर पड़ाव टिका है। क्या होने वाला है यह पता हो तो अनजाने की घबराहट चली जाती है।
An early dating scan measures the baby crown-to-rump. Before about 13 weeks this size predicts gestational age more accurately than the date of your last period, which is why your due date may be gently adjusted.	शुरुआती dating scan में शिशु को सिर से कमर तक नापा जाता है। लगभग 13 हफ़्ते से पहले यह माप, आख़िरी माहवारी की तारीख़ से ज़्यादा सही तरीके से गर्भ की उम्र बताता है — इसीलिए आपकी due date थोड़ी बदल भी सकती है।
Your First Scan, Explained	आपका पहला scan, आसान भाषा में
Your early dating scan is around now - here is what to expect.	आपका शुरुआती dating scan इन्हीं दिनों में है — क्या होगा, यह रहा।
3 min	3 मिनट
Preparation	तैयारी
The first scan, often called the dating scan, confirms your due date and checks the early heartbeat.\n\n	पहला scan, जिसे अक्सर dating scan कहते हैं, आपकी due date पक्की करता है और शुरुआती धड़कन जाँचता है।\n\n
You may be asked to come with a comfortably full bladder, which helps the image. The scan is painless. Many parents find hearing or seeing the heartbeat a deeply moving first moment.\n\n	आपसे कहा जा सकता है कि पानी पीकर, बिना पेशाब किए आएँ — इससे तस्वीर साफ़ आती है। scan में दर्द नहीं होता। धड़कन सुनना या देखना कई माता-पिता के लिए बेहद भावुक कर देने वाला पहला पल होता है।\n\n
Write down any questions beforehand, and remember it is perfectly normal to feel both excited and nervous.	जो भी सवाल हों, पहले से लिख लें — और याद रखें, उत्साह और घबराहट दोनों एक साथ महसूस होना बिलकुल सामान्य है।
So much of the first trimester is invisible, which can make the exhaustion and worry feel unearned. Understanding the enormous work happening inside lets you rest without guilt.	पहली तिमाही का बहुत कुछ बाहर से दिखता ही नहीं, इसलिए थकान और चिंता बेवजह-सी लगने लगती है। अंदर कितना बड़ा काम चल रहा है, यह समझ लें तो बिना अपराधबोध के आराम कर पाएँगी।
By the end of the first trimester all major organs have begun forming and the heart is beating. This is also when the risk of miscarriage falls sharply, which is why many families wait until around 12 weeks to share their news.	पहली तिमाही ख़त्म होते-होते सभी बड़े अंग बनने लगते हैं और दिल धड़कने लगता है। यही वह समय है जब गर्भपात का ख़तरा तेज़ी से घटता है — इसीलिए कई परिवार 12 हफ़्ते के आसपास तक ख़बर बाँटने का इंतज़ार करते हैं।
Understanding the First Trimester	पहली तिमाही को समझना
So much is happening quietly in these early weeks.	इन शुरुआती हफ़्तों में चुपचाप बहुत कुछ हो रहा है।
5 min	5 मिनट
Baby Development	शिशु का विकास
The first trimester is a time of enormous, mostly invisible change. Your baby grows from a tiny cluster of cells to a recognisable form with a beating heart.\n\n	पहली तिमाही बहुत बड़े, पर ज़्यादातर न दिखने वाले बदलावों का समय है। आपका शिशु कोशिकाओं के नन्हे गुच्छे से बढ़कर एक पहचानी जा सकने वाली आकृति बन जाता है, जिसका दिल धड़कता है।\n\n
You may feel tired, queasy or emotional - your body is doing remarkable work. Rest is not laziness; it is part of the process. Be gentle with yourself, and know that energy often returns in the second trimester.	थकान, मिचली या भावुकता महसूस हो सकती है — आपका शरीर कमाल का काम कर रहा है। आराम आलस नहीं है, यह इसी सफ़र का हिस्सा है। अपने साथ नरमी बरतें, और जान लें कि दूसरी तिमाही में ऊर्जा अक्सर लौट आती है।
The halfway mark is a natural moment to pause, celebrate, and gently shift from surviving early symptoms to preparing. First kicks also begin a two-way bond.	आधा रास्ता एक ऐसा पड़ाव है जहाँ रुककर, ख़ुशी मनाकर, शुरुआती तकलीफ़ों से निकलकर धीरे-धीरे तैयारी की ओर बढ़ा जा सकता है। पहली किक से रिश्ता दोतरफ़ा भी हो जाता है।
Around week 20 the baby's hearing is developing and the detailed anomaly scan checks anatomy. Feeling movement (quickening) typically begins between weeks 18–24, often earlier in second pregnancies.	20वें हफ़्ते के आसपास शिशु की सुनने की शक्ति बन रही होती है, और विस्तृत anomaly scan शरीर की बनावट जाँचता है। हलचल महसूस होना (quickening) आमतौर पर 18–24 हफ़्ते के बीच शुरू होता है, दूसरी गर्भावस्था में अक्सर उससे भी पहले।
You should be "eating for two" by now.	अब तक तो आपको "दो लोगों के लिए खाना" चाहिए।
Most mothers need only about 300 extra calories a day in the second trimester - roughly a glass of milk and a fruit. Quality matters far more than quantity.	दूसरी तिमाही में ज़्यादातर माँओं को दिन भर में सिर्फ़ करीब 300 अतिरिक्त calories चाहिए — लगभग एक गिलास दूध और एक फल जितनी। मात्रा से कहीं ज़्यादा मायने रखती है गुणवत्ता।
You Are Halfway - What Changes Now	आप आधे रास्ते पर हैं — अब क्या बदलता है
Around week 20 you reach the halfway point of your journey.	20वें हफ़्ते के आसपास आप अपने सफ़र के आधे रास्ते पर पहुँच जाती हैं।
Reaching the halfway mark is a real milestone. Many mothers feel more energetic now, the bump becomes visible, and the first kicks often arrive.\n\n	आधा रास्ता पूरा करना सचमुच एक बड़ा पड़ाव है। कई माँओं को अब ज़्यादा ऊर्जा महसूस होती है, पेट दिखने लगता है, और पहली किक भी अक्सर इसी दौरान आती है।\n\n
This is a lovely window to connect - talk or sing to your baby, who is beginning to hear sounds. It is also a practical time to start thinking gently about the months ahead, without rushing.	जुड़ने के लिए यह बहुत प्यारा समय है — शिशु से बात करें या गाकर सुनाएँ, वह अब आवाज़ें सुनने लगा है। आने वाले महीनों के बारे में बिना जल्दबाज़ी के, आराम से सोचना शुरू करने का भी यही सही वक़्त है।
This is the most detailed look at your baby's development you will get. Knowing what is checked - and that most findings are reassuring - helps you go in calm rather than anxious.	आपके शिशु के विकास को इतने विस्तार से देखने का यही सबसे बड़ा मौका है। क्या-क्या जाँचा जाता है — और यह कि ज़्यादातर नतीजे राहत देने वाले होते हैं — पता हो तो आप घबराहट की जगह शांति के साथ जाती हैं।
The mid-pregnancy anatomy scan (weeks 18–22) systematically checks the brain, heart, spine, kidneys, limbs and the placenta's position. It can detect many structural conditions early enough to plan care.	गर्भावस्था के बीच का anatomy scan (18–22 हफ़्ते) सिलसिलेवार तरीके से दिमाग़, दिल, रीढ़, गुर्दे, हाथ-पैर और placenta की जगह जाँचता है। यह बनावट से जुड़ी कई बातें इतनी जल्दी पकड़ लेता है कि इलाज की योजना बनाई जा सके।
Making the Most of the Anomaly Scan	Anomaly scan का पूरा फ़ायदा कैसे लें
The detailed anatomy scan usually happens around weeks 18–22.	विस्तृत anatomy scan आमतौर पर 18–22 हफ़्ते के आसपास होता है।
The anomaly scan is a detailed look at how your baby is developing - the heart, brain, spine, limbs and organs.\n\n	Anomaly scan में विस्तार से देखा जाता है कि आपका शिशु कैसे बढ़ रहा है — दिल, दिमाग़, रीढ़, हाथ-पैर और बाकी अंग।\n\n
It takes longer than earlier scans. You can usually bring your partner. It is okay to ask the sonographer to explain what they are measuring. If anything needs a closer look, your doctor will guide the next steps calmly - most findings are reassuring.	यह पहले वाले scan से ज़्यादा वक़्त लेता है। आप आमतौर पर अपने साथी को साथ ला सकती हैं। sonographer से यह पूछना बिलकुल ठीक है कि वे क्या नाप रहे हैं। अगर किसी चीज़ को और ध्यान से देखना हो, तो आपके डॉक्टर आराम से अगला कदम बताएँगे — ज़्यादातर नतीजे राहत देने वाले ही होते हैं।
Your voice is your baby's first familiar comfort. A few quiet minutes of talking or singing each day genuinely begins the bond that continues after birth.	आपकी आवाज़ आपके शिशु का पहला जाना-पहचाना सुकून है। रोज़ कुछ शांत मिनट बात करने या गाने में बिताना, वह रिश्ता सचमुच शुरू कर देता है जो जन्म के बाद भी चलता रहता है।
The inner ear and hearing pathways mature around weeks 18–25. Studies show newborns prefer their mother's voice, and can even recognise songs or stories heard repeatedly in the womb.	भीतरी कान और सुनने के रास्ते 18–25 हफ़्ते के आसपास तैयार हो जाते हैं। अध्ययन बताते हैं कि नवजात अपनी माँ की आवाज़ को सबसे ऊपर रखते हैं, और गर्भ में बार-बार सुने गए गाने या कहानियाँ तक पहचान लेते हैं।
How Babies Begin Responding to Sound	शिशु आवाज़ों पर जवाब देना कैसे शुरू करते हैं
Your baby is becoming increasingly responsive to sounds during this stage.	इस दौर में आपका शिशु आवाज़ों पर पहले से कहीं ज़्यादा जवाब देने लगता है।
Around the middle of pregnancy, your baby's hearing develops quickly. They begin to pick up sounds - your heartbeat, your voice, and music from the world outside.\n\n	गर्भावस्था के बीच के दिनों में आपके शिशु की सुनने की शक्ति तेज़ी से बनती है। वह आवाज़ें पकड़ने लगता है — आपके दिल की धड़कन, आपकी आवाज़, और बाहर की दुनिया का संगीत।\n\n
This is why talking, reading or singing to your bump is more than sweet ritual: your baby is genuinely starting to recognise the rhythm and tone of familiar voices. A few quiet minutes each day is a beautiful way to begin your bond.	इसीलिए पेट से बात करना, पढ़कर सुनाना या गाना सिर्फ़ एक प्यारी रस्म नहीं है: आपका शिशु सचमुच जानी-पहचानी आवाज़ों की लय और सुर पहचानने लगता है। रोज़ कुछ शांत मिनट आपके रिश्ते की बहुत सुंदर शुरुआत हैं।
You don't need a script or a special time - simply sharing your day lowers your own stress and lays the first thread of connection your baby will recognise at birth.	न कोई तय बातें चाहिए, न कोई ख़ास वक़्त — बस अपने दिन की बात कह देना आपका तनाव कम करता है और उस रिश्ते का पहला धागा बुन देता है जिसे आपका शिशु जन्म के समय पहचान लेगा।
Research on prenatal bonding links talking and reading aloud to lower maternal stress hormones, and to newborns' clear preference for familiar voices soon after birth.	गर्भ में रिश्ता बनने पर हुए शोध बताते हैं कि बात करने और पढ़कर सुनाने से माँ के तनाव वाले हॉर्मोन कम होते हैं, और जन्म के तुरंत बाद नवजात साफ़ तौर पर जानी-पहचानी आवाज़ों की ओर खिंचते हैं।
Talking to Your Baby Before Birth	जन्म से पहले अपने शिशु से बात करना
Your voice is becoming familiar to your baby.	आपकी आवाज़ आपके शिशु के लिए जानी-पहचानी होती जा रही है।
Emotional Wellbeing	मन का सुकून
You do not need a script. Tell your baby about your day, describe the people who cannot wait to meet them, or simply share what you are feeling.\n\n	कुछ तय करके बोलने की ज़रूरत नहीं। शिशु को अपने दिन के बारे में बताएँ, उन लोगों के बारे में कहें जो उससे मिलने को बेताब हैं, या बस जो महसूस हो रहा है वही कह दें।\n\n
These small moments lower your own stress and begin a connection that continues after birth, when your familiar voice becomes an instant comfort.	ये छोटे-छोटे पल आपका अपना तनाव कम करते हैं और एक ऐसा रिश्ता शुरू करते हैं जो जन्म के बाद भी चलता है — तब आपकी जानी-पहचानी आवाज़ पल भर में सुकून बन जाती है।
Back comfort shapes your sleep, mood and mobility. Small posture habits now stop the discomfort from taking over your day as the bump grows.	पीठ का आराम आपकी नींद, मन और चलने-फिरने तीनों पर असर डालता है। बैठने-उठने की छोटी आदतें अभी बना लें तो पेट बढ़ने पर भी तकलीफ़ पूरे दिन पर हावी नहीं होगी।
The hormone relaxin loosens your ligaments and the growing uterus shifts your centre of gravity, straining the lower back. Trials find gentle prenatal exercise and physiotherapy reduce pregnancy back pain safely.	Relaxin हॉर्मोन आपके ligaments को ढीला करता है और बढ़ता हुआ गर्भाशय शरीर का संतुलन आगे खींच देता है, जिससे कमर पर ज़ोर पड़ता है। अध्ययन बताते हैं कि हल्का prenatal व्यायाम और physiotherapy गर्भावस्था के कमर दर्द को सुरक्षित तरीके से कम करते हैं।
Easing Back Pain in Pregnancy	गर्भावस्था में कमर दर्द को कम करना
As the bump grows, back comfort becomes more important.	पेट बढ़ने के साथ पीठ का आराम और ज़्यादा मायने रखने लगता है।
A growing bump shifts your posture and can strain your lower back. Gentle prenatal yoga, a supportive pillow, warm (not hot) compresses, and being mindful of how you sit and lift all help.\n\n	बढ़ता पेट आपके बैठने-खड़े होने का ढंग बदल देता है और कमर पर ज़ोर डाल सकता है। हल्का prenatal योग, सहारा देने वाला तकिया, गुनगुनी (गर्म नहीं) सिकाई, और बैठते-उठाते वक़्त थोड़ा ध्यान — ये सब मदद करते हैं।\n\n
Avoid standing for very long stretches, and bend at the knees. If pain is severe or sudden, mention it to your doctor.	बहुत देर तक खड़े रहने से बचें, और झुकते समय घुटनों से झुकें। दर्द तेज़ हो या अचानक हो, तो अपने डॉक्टर को बताएँ।
With nausea easing, this is the window to build the iron, calcium and protein stores your baby draws on for rapid growth - nourishing you both.	मिचली कम होने के साथ यही वह समय है जब Iron, Calcium और protein का भंडार बनाया जा सके, जिससे आपका शिशु तेज़ी से बढ़ता है — और आप दोनों को पोषण मिलता है।
Iron needs rise sharply in the second trimester to support the baby's blood supply, and adequate calcium protects your own bones. Balanced meals plus prescribed supplements meet these needs.	दूसरी तिमाही में Iron की ज़रूरत तेज़ी से बढ़ती है ताकि शिशु का ख़ून बनता रहे, और पर्याप्त Calcium आपकी अपनी हड्डियों को बचाता है। संतुलित खाना और डॉक्टर के बताए supplements मिलकर यह ज़रूरत पूरी कर देते हैं।
You need to eat twice as much now.	अब आपको दोगुना खाना पड़ेगा।
Quality outweighs quantity. A modest ~300 extra calories of nutrient-dense food supports your baby better than simply eating more.	मात्रा से ज़्यादा मायने रखती है गुणवत्ता। पोषण से भरे खाने की करीब 300 अतिरिक्त calories, यूँ ही ज़्यादा खा लेने से कहीं बेहतर सहारा देती हैं।
Eating Well in the Second Trimester	दूसरी तिमाही में अच्छा खाना
Your appetite often returns now - a good time to nourish well.	भूख अक्सर अब लौटती है — अच्छे पोषण के लिए यही सही समय है।
Nutrition	पोषण
With nausea easing, the second trimester is a great time to focus on balanced, nourishing meals - iron-rich greens and dal, calcium from dairy, fruit, and steady hydration.\n\n	मिचली कम होने के साथ, दूसरी तिमाही संतुलित और पोषण भरे खाने पर ध्यान देने का बहुत अच्छा समय है — Iron से भरी हरी सब्ज़ियाँ और दाल, दूध-दही से Calcium, फल, और दिन भर पानी।\n\n
You do not need to eat for two; quality matters more than quantity. Keep taking your prescribed supplements, and enjoy your food.	दो लोगों के लिए खाने की ज़रूरत नहीं है, मात्रा से ज़्यादा गुणवत्ता मायने रखती है। डॉक्टर के बताए supplements लेती रहें, और खाने का आनंद लें।
A gentle heads-up lets you pace preparation calmly, rather than scrambling when energy dips and the bump slows you down.	पहले से थोड़ी जानकारी हो तो तैयारी आराम से, अपनी रफ़्तार में हो जाती है — बजाय इसके कि ऊर्जा घटने और पेट भारी होने पर आपाधापी मचे।
In the third trimester the baby gains most of its birth weight and the lungs and brain mature rapidly. Growth scans and, if needed, birth planning usually begin around this stage.	तीसरी तिमाही में शिशु अपना ज़्यादातर जन्म-वज़न बढ़ाता है, और फेफड़े व दिमाग़ तेज़ी से तैयार होते हैं। Growth scan और, ज़रूरत हो तो, प्रसव की योजना आमतौर पर इसी दौर में शुरू होती है।
Getting Ready for the Third Trimester	तीसरी तिमाही की तैयारी
The third trimester is coming up - a gentle heads-up helps.	तीसरी तिमाही आने वाली है — थोड़ी पहले से जानकारी काम आती है।
The third trimester brings a bigger bump, more movement, and the first thoughts of birth. Energy can dip again, and rest becomes important.\n\n	तीसरी तिमाही में पेट और बड़ा होता है, हलचल बढ़ती है, और प्रसव के बारे में पहले ख़याल आने लगते हैं। ऊर्जा फिर से कम हो सकती है, और आराम ज़रूरी हो जाता है।\n\n
There is no need to rush - but knowing what is ahead, from growth scans to birth planning, helps you feel calm and prepared.	जल्दबाज़ी की कोई ज़रूरत नहीं — पर आगे क्या है, growth scan से लेकर प्रसव की योजना तक, यह पता होना आपको शांत और तैयार महसूस कराता है।
Getting to know your baby's normal movement pattern now is the foundation for one of the simplest, most powerful ways to check on their wellbeing later.	अभी अपने शिशु की हलचल का सामान्य ढर्रा पहचान लेना, आगे चलकर उसकी सेहत जाँचने के सबसे आसान और सबसे भरोसेमंद तरीकों में से एक की नींव है।
There is no fixed "normal" number of kicks - what matters is your baby's individual pattern. Guidance advises getting to know it and reporting any clear reduction, rather than counting to a set target.	किक की कोई तय "सामान्य" गिनती नहीं होती — मायने आपके अपने शिशु का ढर्रा रखता है। सलाह यही है कि उसे पहचानें और साफ़ तौर पर कम होने पर बताएँ, न कि किसी तय आँकड़े तक गिनती करें।
Preparing for Baby Movement Awareness	शिशु की हलचल पहचानने की तैयारी
Tracking your baby's movements becomes important soon.	आपके शिशु की हलचल पर नज़र रखना जल्द ही ज़रूरी हो जाएगा।
As you move through pregnancy, you will get to know your baby's unique pattern of movement. Later on, noticing changes in that pattern becomes an important way to check on their wellbeing.\n\n	गर्भावस्था आगे बढ़ने के साथ आप अपने शिशु की हलचल का अपना ही ढर्रा पहचानने लगेंगी। आगे चलकर उस ढर्रे में बदलाव को भाँप लेना, उसकी सेहत जाँचने का एक अहम तरीका बन जाता है।\n\n
For now, simply enjoy getting familiar with when and how your baby likes to move.	फ़िलहाल बस यह जानने का आनंद लें कि आपका शिशु कब और कैसे हिलना-डुलना पसंद करता है।
Feeling supported measurably lowers stress and lifts wellbeing for both you and your baby. Sharing this helps your partner know exactly how to help.	साथ मिलने का एहसास तनाव सचमुच कम करता है और आपकी व शिशु दोनों की सेहत को बेहतर करता है। यह साझा करने से आपके साथी को साफ़ पता चलेगा कि मदद कैसे करनी है।
Studies consistently link strong partner support in pregnancy with lower maternal stress, better mental health, and improved birth outcomes.	अध्ययन बार-बार जोड़ते हैं कि गर्भावस्था में साथी का मज़बूत साथ माँ का तनाव कम करता है, मन की सेहत बेहतर रखता है, और प्रसव के नतीजे भी बेहतर होते हैं।
How Your Partner Can Support You Now	आपका साथी अभी आपका सहारा कैसे बन सकता है
Support makes the journey lighter - share this with your partner.	साथ मिलने से सफ़र हल्का हो जाता है — यह अपने साथी के साथ बाँटें।
Partner Support	साथी का साथ
Partners often want to help but are not sure how. Small, specific acts matter most: coming to scans, taking a task off your plate, listening without trying to fix, and learning alongside you.\n\n	साथी अक्सर मदद करना चाहते हैं, पर समझ नहीं पाते कैसे। छोटी और साफ़ बातें सबसे ज़्यादा मायने रखती हैं: scan पर साथ आना, एक काम अपने ज़िम्मे ले लेना, हल सुझाए बिना बस सुनना, और आपके साथ-साथ सीखना।\n\n
Becoming a parent is a shared journey - and feeling supported is good for both you and your baby.	माता-पिता बनना एक साझा सफ़र है — और साथ मिलने का एहसास आपके और आपके शिशु, दोनों के लिए अच्छा है।
Packing early trades last-minute panic for calm. When labour begins, everything you and your baby need is simply ready to go.	बैग पहले से तैयार कर लेने पर आख़िरी वक़्त की घबराहट की जगह सुकून मिलता है। जब प्रसव शुरू हो, तब आपकी और शिशु की हर ज़रूरत बस तैयार रखी होती है।
Labour can begin any time from around week 37 (full term). Having essentials ready by then is why antenatal guidance suggests packing in the mid-third trimester.	प्रसव 37वें हफ़्ते (पूरा समय) के आसपास कभी भी शुरू हो सकता है। इसीलिए सलाह दी जाती है कि तीसरी तिमाही के बीच तक ज़रूरी सामान बाँधकर रख लें।
Preparing Your Hospital Bag	अपना अस्पताल बैग तैयार करना
You are entering the final weeks before delivery.	आप प्रसव से पहले के आख़िरी हफ़्तों में पहुँच रही हैं।
Packing your bag a few weeks early brings real peace of mind. Think in three parts: things for labour, things for after delivery, and things for your baby.\n\n	कुछ हफ़्ते पहले बैग बाँध लेना सचमुच मन को शांत रखता है। तीन हिस्सों में सोचें: प्रसव के लिए सामान, प्रसव के बाद के लिए सामान, और शिशु के लिए सामान।\n\n
ParentVeda's Hospital Bag planner can build the full checklist for you - this is a good time to start it.	ParentVeda का Hospital Bag planner आपके लिए पूरी सूची बना सकता है — इसे शुरू करने का यही सही समय है।
Fear of the unknown makes labour harder. Understanding the stages replaces dread with confidence, so you know what is happening and when to head in.	अनजाने का डर प्रसव को और मुश्किल बना देता है। चरणों को समझ लेने पर डर की जगह भरोसा आ जाता है — आपको पता होता है कि क्या हो रहा है और कब अस्पताल निकलना है।
Labour unfolds in three stages - dilation, delivery of the baby, and delivery of the placenta. Evidence links continuous support and understanding of the process with calmer, more positive birth experiences.	प्रसव तीन चरणों में होता है — गर्भाशय का मुँह खुलना, शिशु का जन्म, और placenta का बाहर आना। प्रमाण बताते हैं कि लगातार साथ और प्रक्रिया की समझ, प्रसव के अनुभव को शांत और बेहतर बनाते हैं।
Labour, Step by Step	प्रसव, कदम दर कदम
Knowing the stages of labour helps you feel calmer.	प्रसव के चरण जान लेने से मन ज़्यादा शांत रहता है।
6 min	6 मिनट
Labour usually unfolds in stages, often more gradually than films suggest. Understanding early signs, when to head in, and what each stage feels like can replace fear with confidence.\n\n	प्रसव आमतौर पर चरणों में होता है, और अक्सर फ़िल्मों में दिखाए जाने से कहीं धीरे-धीरे। शुरुआती संकेत, कब निकलना है, और हर चरण कैसा महसूस होता है — यह समझ लेना डर की जगह भरोसा दे देता है।\n\n
Your birth plan is a guide, not a rulebook - staying flexible and trusting your care team matters most.	आपकी birth plan एक राह है, नियमों की किताब नहीं — लचीला रहना और अपनी care team पर भरोसा रखना सबसे ज़्यादा मायने रखता है।
Knowing the first day is a blur of sleepy firsts sets gentle expectations, so you can rest and bond rather than worry that something is wrong.	पहला दिन नींद भरे पहले-पहले पलों की एक धुँधली-सी झलक होता है — यह पता हो तो उम्मीदें नरम रहती हैं, और आप कुछ गड़बड़ होने की चिंता करने के बजाय आराम कर पाती हैं और रिश्ता बना पाती हैं।
Immediate skin-to-skin contact and early feeding support bonding, temperature regulation and breastfeeding. Newborns are often very sleepy in the first 24 hours, which is entirely normal.	जन्म के तुरंत बाद त्वचा से त्वचा का स्पर्श और जल्दी दूध पिलाना, रिश्ते, शरीर के तापमान और स्तनपान — तीनों में मदद करते हैं। नवजात पहले 24 घंटों में अक्सर बहुत नींद में रहते हैं, और यह बिलकुल सामान्य है।
The First 24 Hours After Birth	जन्म के बाद के पहले 24 घंटे
A gentle picture of what the first day with your baby looks like.	शिशु के साथ पहला दिन कैसा होता है, उसकी एक नरम-सी झलक।
The first day is a blur of firsts - skin-to-skin, the first feed, tiny checks by the team. Your baby may be sleepy, and that is normal.\n\n	पहला दिन पहले-पहले पलों की धुँधली-सी लड़ी होता है — त्वचा से त्वचा का स्पर्श, पहला दूध, टीम की छोटी-छोटी जाँचें। आपका शिशु नींद में हो सकता है, और यह सामान्य है।\n\n
Rest whenever you can, accept help, and know that you and your baby are learning each other. There is no need to have everything figured out at once.	जब भी मौका मिले आराम करें, मदद लेने में झिझकें नहीं, और याद रखें कि आप और आपका शिशु एक-दूसरे को सीख रहे हैं। सब कुछ एक ही बार में समझ लेने की कोई ज़रूरत नहीं।
It is a lovely, evidence-backed reason to talk and read aloud now - you are already building a comfort your newborn will reach for.	अभी बात करने और पढ़कर सुनाने की यह एक प्यारी, प्रमाण पर टिकी वजह है — आप अभी से वह सुकून बना रही हैं जिसकी ओर आपका नवजात जाएगा।
In the final months, babies can hear and begin recognising frequently-heard voices - especially the mother's. After birth, newborns turn toward and are soothed by these familiar voices.	आख़िरी महीनों में शिशु सुन सकते हैं और बार-बार सुनी आवाज़ें पहचानने लगते हैं — ख़ासकर माँ की। जन्म के बाद नवजात इन जानी-पहचानी आवाज़ों की ओर मुड़ते हैं और उनसे शांत हो जाते हैं।
Babies Recognise Familiar Voices Before Birth	शिशु जन्म से पहले ही जानी-पहचानी आवाज़ें पहचान लेते हैं
Your baby is increasingly able to hear sounds around this stage.	इस दौर में आपका शिशु आवाज़ें पहले से कहीं बेहतर सुनने लगता है।
2 min	2 मिनट
Research suggests that in the later months, babies begin to recognise voices and sounds they hear often - especially their mother's.\n\n	शोध बताते हैं कि आख़िरी महीनों में शिशु उन आवाज़ों और ध्वनियों को पहचानने लगते हैं जो वे अक्सर सुनते हैं — ख़ासकर अपनी माँ की।\n\n
After birth, newborns tend to turn toward familiar voices and can be soothed by them. It is a lovely reason to talk and read aloud now.	जन्म के बाद नवजात जानी-पहचानी आवाज़ों की ओर मुड़ते हैं और उनसे शांत हो जाते हैं। अभी बात करने और पढ़कर सुनाने की यह बहुत प्यारी वजह है।
It frees you from any pressure to find a "brain-boosting" playlist. What helps your baby is simply what helps you relax.	यह आपको किसी "दिमाग़ तेज़ करने वाली" playlist ढूँढ़ने के दबाव से आज़ाद कर देता है। जो आपको सुकून देता है, वही आपके शिशु के काम आता है।
Reviews of music in pregnancy find the main benefit is maternal relaxation, which the baby shares. There is no evidence that any particular music makes babies smarter.	गर्भावस्था में संगीत पर हुई समीक्षाएँ बताती हैं कि सबसे बड़ा फ़ायदा माँ का सुकून है, जो शिशु तक भी पहुँचता है। ऐसा कोई प्रमाण नहीं कि किसी ख़ास संगीत से शिशु ज़्यादा तेज़ बनते हैं।
Playing classical music to your bump makes your baby smarter.	पेट के पास classical संगीत बजाने से शिशु ज़्यादा तेज़ बनता है।
There is no good evidence for a "Mozart effect" in the womb. The real benefit is that calming music relaxes you, and that calm is shared with your baby.	गर्भ में "Mozart effect" जैसा कुछ होने का कोई ठोस प्रमाण नहीं है। असली फ़ायदा यह है कि शांत संगीत आपको सुकून देता है, और वह सुकून आपके शिशु तक पहुँचता है।
What Research Says About Music and the Womb	संगीत और गर्भ के बारे में शोध क्या कहता है
Gentle sound and music can be calming for you and your baby.	कोमल आवाज़ और संगीत आपको और आपके शिशु, दोनों को शांत कर सकते हैं।
