139	आपका शिशु बाहर के सफ़र की तैयारी कर रहा है। हर शिशु यह एक ही समय पर नहीं करता।
140	मज़ेदार बात
141	इस बैठने को कभी-कभी "lightening" कहते हैं।
142	सुबह की मतली अक्सर बेहतर होती है
143	कई माँएँ क्या महसूस करती हैं
144	इस समय के आस-पास, मतली अक्सर कम होने लगती है और थोड़ी ऊर्जा लौटती है।
145	भावनात्मक सहारा
146	अगर अभी भी तबीयत ठीक नहीं लग रही, तो यह भी ठीक है — हर शरीर अलग होता है।
147	अपना ख़याल
148	थोड़ा-थोड़ा, बार-बार खाइए।
149	जब भी शरीर कहे, आराम कीजिए।
150	बंप और पहली हलचल
151	कई माँएँ क्या महसूस करती हैं
152	बढ़ता बंप, पहली हलचल, और अक्सर उत्साह और जुड़ाव की एक लहर।
153	भावनात्मक सहारा
154	ख़ुशी और घबराहट दोनों महसूस होना स्वाभाविक है। दोनों का स्वागत है।
155	अपना ख़याल
156	इस हफ़्ते को याद रखने के लिए अपने बंप की फ़ोटो लीजिए।
157	हल्की हलचल जैसे चलना बहुत अच्छा लग सकता है।
158	शरीर तीसरी तिमाही के लिए तैयार
159	कई माँएँ क्या महसूस करती हैं
160	थोड़ी ज़्यादा थकान, कभी कमर दर्द, और शिशु की तेज़ हलचल।
161	भावनात्मक सहारा
162	आप बहुत कुछ सँभाल रही हैं — ख़ुद पर उतनी ही नरमी रखिए जितनी एक दोस्त पर।
163	अपना ख़याल
164	आराम करते वक़्त कमर के नीचे तकिया लगाइए।
165	दिन भर पानी पीती रहिए।
166	आख़िरी पड़ाव
167	कई माँएँ क्या महसूस करती हैं
168	इंतज़ार, घर सजाने की ऊर्जा, और कभी शिशु से मिलने की बेताबी।
169	भावनात्मक सहारा
170	आप बस पहुँचने ही वाली हैं। अपने शरीर पर भरोसा कीजिए और अपनों का सहारा लीजिए।
171	अपना ख़याल
172	थोड़ा-थोड़ा आराम कीजिए; जब मौक़ा मिले सो लीजिए।
173	अपना अस्पताल बैग तैयार रखिए।
174	30 दिन साथ
176	तीस दिन इस सफ़र में साथ चलते हुए। रिश्ता अभी से गहरा हो रहा है। ❤️
177	100 दिन साथ
179	सौ दिन प्यार, देखभाल और शांत पलों के। ❤️
180	140 दिन साथ
182	एक सौ चालीस दिन — ठीक आधे। देखिए आप कितनी दूर आ चुकी हैं। ❤️
183	200 दिन साथ
185	दो सौ दिन इस ख़ूबसूरत सफ़र के। अब बस थोड़ा और। ❤️
186	सफ़र पूरा
188	दो सौ अस्सी दिन के प्यार ने आपको यहाँ पहुँचाया। दुनिया में स्वागत है, नन्हे। ❤️
189	वज़न ट्रैकर
190	यह क्या करता है
191	गर्भावस्था में आपका वज़न हल्के से दर्ज करता है ताकि आप समय के साथ सेहतमंद, स्थिर बदलाव देख सकें।
192	यह क्यों मायने रखता है
193	स्थिर वज़न बढ़ना एक आसान संकेत है कि सब ठीक चल रहा है।
194	Kegel Care
195	यह क्या करता है
196	आसान रिमाइंडर के साथ हल्के pelvic-floor व्यायाम करवाता है।
197	यह क्यों मायने रखता है
198	मज़बूत pelvic floor अभी आपके शरीर को सहारा देता है और बाद में रिकवरी में मदद करता है।
199	शिशु हलचल ट्रैकर
200	यह क्या करता है
201	आपके शिशु की रोज़ाना हलचल के पैटर्न पर ध्यान देने में मदद करता है — गिनती का कोई दबाव नहीं।
202	यह क्यों मायने रखता है
203	अपने शिशु के लिए क्या सामान्य है यह जानना तीसरी तिमाही में सुकून देता है।
204	अस्पताल बैग प्लानर
205	यह क्या करता है
206	आपके अस्पताल बैग के लिए तैयार चेकलिस्ट — आपके, शिशु और पार्टनर के लिए।
207	यह क्यों मायने रखता है
208	पहले से पैक करना मतलब उस दिन एक कम चिंता।
209	संकुचन ट्रैकर
210	यह क्या करता है
211	आपके संकुचन और उनके बीच का समय दर्ज करता है, ताकि पता चले कब चीज़ें आगे बढ़ रही हैं।
212	यह क्यों मायने रखता है
213	साफ़ समय आपको और डॉक्टर को तय करने में मदद करता है कि कब जाना है।
