56	डिलीवरी के आस-पास मुझे क्या उम्मीद रखनी चाहिए?
57	जुड़वाँ गर्भावस्था की देखभाल रोज़ की और सुरक्षित बात है।
58	अतिरिक्त स्कैन एक सामान्य, सहारा देने वाला क़दम है।
59	आपकी टीम पूरे रास्ते साथ रहेगी।
60	आप कौन सा Iron सप्लीमेंट और कितनी मात्रा सुझाएँगे?
61	कौन से खाने सबसे ज़्यादा मदद करेंगे?
62	हमें मेरा स्तर दोबारा कब जाँचना चाहिए?
63	गर्भावस्था में हल्की anemia बहुत आम है।
64	Iron और खानपान से यह आम तौर पर सुधर जाती है।
65	इलाज के बाद बस स्तर दोबारा जाँच लिया जाता है।
66	हलचल पर नज़र रखने का सबसे अच्छा तरीक़ा क्या है?
67	मुझे ठीक-ठीक कब आपको फ़ोन करना चाहिए?
68	क्या मैं तसल्ली के लिए जाँच कराने आ सकती हूँ?
69	हलचल कम लगे तो हमेशा जँचवाइए — इंतज़ार मत कीजिए।
70	तसल्ली वाली जाँच जल्दी होती है और बहुत आम है।
71	अपने शिशु का रोज़ का ढंग आप सबसे बेहतर जानती हैं।
72	इन्हें असली प्रसव से कैसे पहचानूँ?
73	संकुचन के बारे में मुझे आपको कब फ़ोन करना चाहिए?
74	क्या कुछ है जिससे इनमें आराम मिले?
75	ये अभ्यास वाले संकुचन हैं, आम तौर पर हानिरहित।
76	ये अक्सर अनियमित होते हैं और आराम से कम हो जाते हैं।
77	आपके डॉक्टर असली प्रसव के संकेत समझा देंगे।
78	मेरा ब्लड प्रेशर कितनी बार जाँचा जाना चाहिए?
79	किन संकेतों पर मुझे आपको फ़ोन करना चाहिए?
80	क्या मुझे कोई दवा लगेगी?
81	यह विज़िट की सामान्य जाँच में ही पकड़ में आ जाता है।
82	क़रीबी निगरानी से यह अच्छी तरह क़ाबू में रहता है।
83	आपके डॉक्टर हर क़दम पर मार्गदर्शन देंगे।
84	क्या इसका मतलब है कि मेरी डिलीवरी की योजना सामान्य हो गई?
85	क्या इसके लिए आगे कोई स्कैन चाहिए?
86	क्या मुझे किसी बात का ध्यान रखना है?
87	नीचे बैठे placenta का ठीक हो जाना तसल्ली देने वाली ख़बर है।
88	आम तौर पर यही नतीजा निकलता है।
89	सामान्य देखभाल आम तौर पर वैसे ही चलती रहती है।
90	क्या मेरा शिशु अपनी ही curve पर बढ़ रहा है?
91	बढ़त दोबारा कितनी बार जाँची जाएगी?
92	क्या ख़ून का बहाव और तरल सामान्य हैं?
93	शिशु कई सेहतमंद आकारों में आते हैं।
94	एक अकेली नाप से ज़्यादा मायने बढ़त का रुझान रखता है।
95	आगे के स्कैन से इस पर नज़र बनी रहती है।
96	आकार का अंदाज़ा कितना सही होता है?
97	क्या इससे मेरी डिलीवरी की योजना बदलती है?
98	क्या मेरी blood sugar जाँची जानी चाहिए?
99	स्कैन में आकार का अंदाज़ा सिर्फ़ लगभग होता है।
100	बड़ा शिशु अक्सर बस अच्छी तरह बढ़ा हुआ शिशु होता है।
101	आपकी टीम आपके साथ मिलकर सुरक्षित डिलीवरी की योजना बनाएगी।
102	यह कितना बड़ा है, और क्या बदल रहा है?
103	क्या मुझे आराम करना चाहिए या कुछ छोड़ना चाहिए?
104	मुझे किन बातों का ध्यान रखना है?
105	बहुत से subchorionic hematoma छोटे होते हैं।
106	ज़्यादातर अपने आप ठीक हो जाते हैं।
107	आगे एक स्कैन से इस पर नज़र बनी रहती है।
108	क्या इसका असर मेरे चल रहे शिशु पर पड़ता है?
109	क्या कोई अतिरिक्त निगरानी चाहिए?
110	अगर मन उदास लगे तो क्या कोई सहारा मिल सकता है?
111	चलती हुई गर्भावस्था आम तौर पर सामान्य रूप से आगे बढ़ती है।
112	यह बहुत शुरुआती दौर में होता है।
113	मन में मिले-जुले भाव आना बिलकुल ठीक है।
114	क्या इससे मेरे शिशु की बढ़त पर असर पड़ता है?
115	क्या मेरे अतिरिक्त बढ़त वाले स्कैन होंगे?
116	क्या इससे मेरी डिलीवरी की योजना बदलती है?
117	ज़्यादातर गर्भावस्थाओं में यह बिलकुल ठीक चलता है।
118	इसके साथ शिशु आम तौर पर सामान्य रूप से बढ़ते हैं।
119	एक-दो बढ़त वाले स्कैन से इस पर नज़र बनी रहती है।
120	क्या यह अकेली बात है?
121	क्या मेरे शिशु की बढ़त पर नज़र रखी जाएगी?
122	क्या कोई और जाँच सुझाई जाती है?
123	अकेले में यह अक्सर हानिरहित होता है।
124	इसके साथ बहुत से शिशु सामान्य रूप से विकसित होते हैं।
125	एक विस्तृत स्कैन पुष्टि कर देता है कि बाक़ी सब ठीक है।
126	क्या यह हल्का और अकेला है?
127	क्या इसे दोबारा नापा जाएगा?
128	क्या कोई और टेस्ट सुझाया जाता है?
129	हल्के, अकेले मामले आम तौर पर तसल्ली देने वाले होते हैं।
130	आगे के स्कैन से माप पर नज़र रहती है।
131	आपकी टीम हर क़दम समझा देगी।
132	क्या इसका असर मेरे शिशु के दिल पर पड़ता है?
133	क्या बाक़ी स्कैन सामान्य है?
134	क्या आगे कोई जाँच चाहिए?
135	यह एक सामान्य भिन्नता है, दिल की कोई दिक़्क़त नहीं।
136	इससे दिल के काम पर असर नहीं पड़ता।
137	यह आम तौर पर समय के साथ मिट जाता है।
138	कौन सा soft marker दिखा?
139	क्या मेरा बाक़ी स्कैन और screening सामान्य है?
140	क्या कोई और टेस्ट सुझाया जाता है?
141	Soft markers आम हैं, आम तौर पर हानिरहित भिन्नताएँ।
142	ये अपने आप में कोई गड़बड़ी नहीं हैं।
143	सबसे ज़्यादा मायने आपके पूरे स्कैन का संदर्भ रखता है।
144	Fibroids कहाँ हैं, और कितने बड़े हैं?
145	क्या इनसे कोई तकलीफ़ हो सकती है?
146	क्या गर्भावस्था के दौरान इन पर नज़र रखी जाएगी?
147	Fibroids ग़ैर-कैंसर वाले और बहुत आम होते हैं।
148	Fibroid वाली ज़्यादातर गर्भावस्थाएँ आराम से चलती हैं।
149	ज़रूरत हुई तो आपकी टीम इन पर नज़र रखेगी।
150	क्या प्रसव के दौरान मुझे antibiotics लगेंगे?
151	उससे पहले कुछ करना है?
152	क्या इससे मेरी जन्म की योजना बदलेगी?
153	GBS एक आम bacteria है जो शरीर में स्वाभाविक रूप से रहता है।
154	डिलीवरी के समय एक आसान एहतियात से यह सँभल जाता है।
155	आम तौर पर आपको इसके कोई लक्षण नहीं होते।
156	क्या मुझे anti-D इंजेक्शन लगेगा, और कब?
157	क्या यहाँ मेरे पार्टनर का ब्लड ग्रुप मायने रखता है?
158	क्या और कुछ योजना बनानी है?
159	Rh-negative होना बिलकुल सामान्य है।
160	इसकी देखभाल आसान और रोज़ की बात है।
161	एक बचाव वाला इंजेक्शन ही आम क़दम है।
